Text,label
Jump in numbers comes after a one-off payment made by telecommunication companies for licence renewal.,1
The 22-member PBC holds a meeting to express appreciation for services rendered by  body's the outgoing vice chairman.,1
Senator Bugti was on an interim bail before the arrest orders were granted by the court.,1
Accused facing pending cases may not get any benefit from amendments to the National Accountability Ordinance.,1
Govt team headed by Pervez Khattak holds meetings with leaders of the GDA and BNP-M.,1
AJK chief secretary vows that the govt will do whatever it can to mitigate the suffering of the affected population.,1
Convenes a meeting of relevant ministries on January 18.,1
"Coming generations will die of hunger if dams not built, Senate panel warned.",1
"Opening statements in the trial, only the third in US history, are expected on Tuesday.",1
"The State Duma, the lower house of parliament, gives its backing to Mikhail MishuÃ‚Â­stin.",1
Former military ruler seeks right to be heard by the apex court.,1
Maj Gen Azhar Waqas has been appointed DG MI and Maj Gen Babar Iftikhar appointed as DG ISPR.,1
PM Imran chairs meeting on the situation in occupied Kashmir a day after the UNSC holds closed-door discussions.,1
US president recounts the scene as he monitored the strikes from White House Situation Room when Soleimani was killed.,1
"Summons senior Indian diplomat to protest such moves; Indian authorities asked to ""focus on putting own house in order"".",1
Report submitted to IHC by minister paints sorry picture of jails affairs; thousands of inmates suffering from diseases.,1
"""Rejoining the cabinet is not a big problem. Sindh's issues are of extreme importance,"" Siddiqui tells PTI.",1
Meeting comes after federal govt told Sindh authorities that the IGP cannot be unilaterally repatriated or transferred.,1
"Ã¢â‚¬Å“The Palace Museum is deeply shocked and sincerely apologises to the public,Ã¢â‚¬Â the site's Twitter account said.",1
"In a tweet, the PM says Suleman Khan ""showed great courage and selflessness to help people stranded in the snow"".",1
"Chinese officials are cracking down on those who spread news about the disease online, locals say.",1
The new virus has been discovered in the central Chinese city of Wuhan.,1
Visiting team to play the three-match series in Lahore from January 24-27.,1
"""One of the greatest lessons I have learned from this trip is don't always believe what the media tells you,"" he wrote.",1
FM reaches Qatar; will meet Qatari counterpart Mohammed bin Abdul Rahman.,1
That awkward moment when the UN talks about labour exploitation and then posts an ad for a full-time unpaid internship.,1
"As the Modi-led govt attempts to bulldoze the secular spirit of India, students have been their biggest obstacle.",1
"""I will tell you tomorrow will be an exciting day,"" says Nasa's commercial crew program manager Kathy Lueders.",1
"Federal government says in case it decides to transfer IGP Imam, a temporary police chief will also be nominated by it.",1
"Seven men and five women were selected after an arduous, two-week process.",1
"""My family is worried, and they don't want me to go,"" says Bangladesh batsman.",1
"Can the couple truly live outside of the shadow of what seems like the worldÃ¢â‚¬â„¢s most dominating, controlling susral?",1
India has repeatedly objected to Malaysian Prime Minister Mahathir Mohamad speaking out against its recent policies.,1
"Actress Adele Haenel, who is now 31, has alleged that Christophe Ruggia assaulted and harassed her.",1
"""I've been training my whole life for this (tennis). I shouldn't let outside noise dictate how I'm feeling,"" she says.",1
Myanmar leader Aung San Suu Kyi says the country will always be at China's side.,1
"The nation is paying for what Khokhar and Shahbaz have collectively sowed despite ""enormous funding"".",1
"180 light-years away from us, an exoplanet called 'Perwana', orbits around 'Shama', its star.",1
WeÃ¢â‚¬â„¢ve been reduced to a country that has to rely on handouts.,1
Chaudhry writes a letter to the premier raising questions about Buzdar's performance.,1
"However, there should be no illusions, unless the core issues affecting the Pakistan-India relationship are addressed.",1
"This marks the start of a new phase in the life of Mian Sahib, or his party or both of them.",1
India may face a top order crisis in SundayÃ¢â‚¬â„¢s decider in Bengaluru after Dhawan and Rohit left the field with injuries.,1
England surge to 499-9 declared on the second day of the third Test.,1
Bismah puts on 61 for the third wicket with the veteran Nida Dar.,1
Fantastically Great Women Who ChanÃ‚Â­ged the World is a non-fiction childrenÃ¢â‚¬â„¢s picture book...,1
The history of earth concerns the development of planet Earth from its formation to the present.,1
"Published in Dawn, Young World, January 18th, 2020",1
"In a deep, dark forest that had more than a million trees and animals...",1
It was a blazing hot day. I sat in the lush green grass wondering what to do.,1
A 15-year-old urges for action that will save the environment and slow down climate change,1
Thai shoppers get creative after plastic bag ban,1
Selena Gomez releases new album,1
Are they bears?,1
"Once upon a time in a little cottage, there lived a girl named Alice.",1
"Published in Dawn, Young World, January 18th, 2020",1
Programming myths busted,1
"Teamwork is a combined effort on part of group members to achieve a common goal. Teams are driven by a purpose, have...",1
"Today, it seems, the state strategy is on the same page as state belief.",1
DG among 28 senior officers transferred.,1
Peshawar DC offers flour supply at a subsidised rate.,1
"Ehsaas Saylani Langars will be opened in Peshawar, Swat, Multan, Lahore and Umerkot in the next two months.",1
Arrest warrants issued after Mubashir Luqman remained absent in three consecutive court hearings.,1
Documents show first amendment to the master plan was made in 1964 and the last in 2019.,1
Presiding judge Amjad Nazir Chaudhry announces the verdict reserved in the last hearing.,1
"Tandoor owners warn of increase in roti, naan prices.",1
The exact cause of the fire is not immediately known.,1
Asks the PTI govt not to worry about MQM's resignation as it will not quit the federal govt.,1
The provincial govt has drastically cut the police budget after incumbent IGP refused to toe the line.,1
The administration has yet to unveil the full team.,1
Britain is set to leave the EU on Jan 31.,1
"""We will continue [to] protest against the law till it is repealed,"" says Chandrashekhar Azad.",1
Bhasan Char is ready for habitation.,1
The ministry previously only targeted the organisationÃ¢â‚¬â„¢s military wing but has now listed the whole group.,1
Macron says the Jaguar Task Force has been deployed.,1
A spokeswoman for SoftBank says the group had not suggested specific numbers.,1
"The KSE-100 index manages to close with gains of 102.67 points (0.24 per cent) at 43,167.76.",1
The July-December figures shows growth in textile and clothing exports emanated from the value-added sector.,1
"Usually, the quota for import of kinno is released in January every year.",1
"Higher electricity rates, on approval by the regulator, will be recovered from consumers in the upcoming billing month.",1
"Between July and November, the big industry output declines 5.93pc on a yearly basis.",1
"Despite earlier court orders, reports about several public companies headed by bureaucrats have not been furnished.",1
