_id,title,text,Timestamp,Section,label
176,"NZ sweat on Williamson, Nicholls as Aussies play guessing game",New Zealand were beaten heavily in the first two Tests of the three-match series.,2020-01-03T09:45:00,Newspaper,1
177,Bangladesh head coach willing to tour Pakistan,Bangladesh are scheduled to tour Pakistan for three Twenty20 Internationals and two Tests later this month.,2020-01-03T09:38:00,Newspaper,1
178,Du Plessis warns SA against complacency ahead of second Test,"""We havenâ€™t really achieved anything as a test team; weâ€™ve just won one test match,"" says Du Plessis.",2020-01-03T09:41:00,Newspaper,1
179,â€˜PFF audit imperative to pave way for funding from FIFA and AFCâ€™,"""We donâ€™t have a magic wand that we can just come in and hold the election,"" says Humza Khan.",2020-01-03T09:43:00,Newspaper,1
180,Denmark sources record 47pc of power from wind,"Across the European Union, wind accounted for 14pc of consumption last year, says industry group WindEurope.",2020-01-03T08:38:00,Newspaper,1
181,LNG supplies increase,LNG cargoes have also witnessed an increase of 14pc in 2019 compared to 108 cargoes in 2018.,2020-01-03T08:36:00,Newspaper,1
182,Abu Dhabi announces $200m for SMEs,"""This support is testimony to the expanding economic relations and friendship between our countries,"" says Sheikh.",2020-01-03T08:07:00,Newspaper,1
183,Govt to give Rs204bn Sukkur-Hyderabad Motorway to private sector on BOT basis,The Sukkur-Hyderabad Motorway M6 is estimated to cost Rs204.28bn and take 33 months to complete.,2020-01-03T08:33:00,Newspaper,1
184,IHC moved against FIA official in judge video scam,FIA Director General Wajid Zia and Assistant Director Ijaz Ahmed Sheikh asked to appear in court next week.,2020-01-03T09:01:00,Pakistan,1
185,30 fishing boats destroyed by sea current in Gwadar,Fishermen say the losses were incurred due to the snail-paced construction of water breakers and channels.,2020-01-03T08:53:00,Pakistan,1
186,"Lawyer being probed for Secret Act  â€˜violationsâ€™, court told",Defence ministry informs court that Inamur Rahim is in the custody of its subordinate agency.,2020-01-03T10:25:00,Pakistan,1
187,Govtâ€™s inaction over locust attack in Sindh decried,"There is a possibility of a wheat shortage if the issue is not taken seriously, says PPP's Syed Naveed Qamar.",2020-01-03T08:27:00,Pakistan,1
188,"Global bodies, allies alerted about threats from India: FO","""Pakistan's diplomatic efforts have exposed the Indian govt's agenda for promoting Hindu nationalism.""",2020-01-03T08:01:00,Newspaper,1
189,495 lawmakers fail to submit statements of assets with ECP,"Defaulting NA members include Asif Ali Zardari, Bilawal Bhutto-Zardari and Raja Pervez Ashraf.",2020-01-03T08:18:00,Pakistan,1
190,Senators engage in heated debate over Musharraf conviction,"""The case against Gen Musharraf is political in nature. He is in no way guilty of treason,"" says MQM lawmaker",2020-01-03T08:13:00,Pakistan,1
191,Floods in Jakarta recede as death toll tops 30,Authorities take advantage of receding waters to clear away mud and remove piles of wet garbage from the streets.,2020-01-03T08:21:00,Newspaper,1
192,Govt may accept Etisalat offer to settle dues row,The UAE telecom firm is offering $275m against $800m proceeds of the sale of PTCL outstanding for more than 13 years.,2020-01-03T10:30:00,Newspaper,1
193,Rare political accord on changes to Army Act,The PML-N extends unconditional support while the PPP cautions the govt against haste in the matter.,2020-01-03T23:46:00,Newspaper,1
194,Polio tally for 2019 rises to 123 cases,Five new cases reported in Khyber Pakhtunkhwa while one reported in Sindh.,2020-01-03T08:01:00,Pakistan,1
195,Missiles hit Green Zone and Iraq base housing US troops: security sources,Two mortar rounds hit Baghdad's Green Zone and two slam into an airbase north of the Iraqi capital.,2020-01-08T11:37:00,World,1
196,Iranian cyberattacks feared after killing of top general: security experts,"""Iranian hackers have been very aggressive in trying to get access to utilities, factories, and oil and gas facilities.""",2020-01-04T23:37:00,Tech,1
197,Soleimani's killing: China tells Iran foreign minister that US should stop 'abusing' use of force,France urges Tehran to stick with the 2015 nuclear accord; Iranian FM discusses situation with Qatari counterpart.,2020-01-04T22:21:00,World,1
198,"In pictures: Iraqis, Palestinians join Iran in honouring Soleimani, others killed in US air strike",Iraqi Prime Minister Adel Abdul Mahdi and militia commander Hadi al-Amiri attend funeral procession in Baghdad.,2020-01-06T11:37:00,World,1
199,"Effective police performance can change the country's fate, says PM Imran","Imran Khan inaugurates Model Police Station in Mianwali, says he hopes to see Punjab police transform like KP police.",2020-01-04T18:41:00,Pakistan,1
200,"Fury, tears as thousands in Baghdad mourn Iran commander killed by US",Iraqi political leaders and clerics attend the mass ceremony to honour Soleimani and nine other victims of the attack.,2020-01-04T17:30:00,World,1
201,Karachi mayor apologises to family of boy his son assaulted,"Victim's father says they have ""accepted"" the apology and will withdraw FIR against mayor's son.",2020-01-04T19:04:00,Pakistan,1
202,Hania Amir teases Fahad Mustafa with her New Year's resolution involving TikTok,We wonder what creative videos she'll come up with.,2020-01-04T16:49:00,Pakistan,1
203,Hollywood female directors reached record highs in 2019,"However, men continue to outnumber women 4 to 1 in key behind-the-scenes roles.",2020-01-04T16:45:00,World,1
204,Attempts to paint Nankana Sahib altercation as a communal issue patently motivated: FO,"FO says insinuations about desecration of the Gurdwara during the incident ""are not only false but also mischievous"".",2020-01-04T16:08:00,Pakistan,1
205,Sanaullah demands video evidence against him be presented in court,PML-N leader insists govt mislead masses on the issue by claiming it had footage of his involvement in drug business,2020-01-04T15:28:00,Pakistan,1
206,Ahsan Khan and Ayesha Omar resume shooting Rehbara after 2 year hiatus,"The movie, which was originally supposed to come out in 2017, has been described as a ""love story with a twist"".",2020-01-04T14:18:00,Pakistan,1
207,CEO Tim Cook sees pay ebb along with Apple performance,"Cook's incentive bonus, which is tied to Apple's performance, tallied about $7.7 million compared to $12 million in 2018",2020-01-04T13:44:00,Business,1
208,Editorial: Govt must show advocate Inamur Rahimâ€™s due process rights are not being violated in detention,The substantive charges against Rahim do not give the state carte blanche to throw procedural law out of the window.,2020-01-04T13:33:00,,1
209,US killing catapults Iraq back to aftermath of 2003 invasion,The US attack is the most dramatic escalation yet in a feared proxy war between Iran and the US on Iraqi soil.,2020-01-04T23:38:00,World,1
210,Cameron Diaz and Benji Madden announce birth of a daughter,But donâ€™t expect a photo of the baby.,2020-01-04T12:25:00,World,1
211,New air strike on pro-Iran convoy in Iraq ahead of Soleimani funeral,"The strike targeted a convoy belonging to the Hashed al-Shaabi, an Iraqi paramilitary network.",2020-01-04T23:29:00,World,1
212,"To skirt police restrictions, some Indian protesters take a page from Hong Kong and beyond","Some protesters say it is impossible to get police permission for demonstrations, forcing them to adopt new tactics.",2020-01-04T11:58:00,World,1
213,Here's how you can make your own Black Forest cake and eat it too,A German import that came to the subcontinent evolved into a Pakistani mainstay and we have the perfect recipe for it.,2020-01-04T11:54:00,Pakistan,1
214,Justin Bieber kicks off 2020 comeback with new single,Bieberâ€™s new R&B single 'Yummy' appears to pay tribute to his model wife Hailey Baldwin.,2020-01-04T11:50:00,World,1
215,"Centrally-contracted players to face pay cut for below-par fitness, warns PCB","All the available centrally-contracted players will attend the tests, which are aligned with their contracts.",2020-01-04T11:33:00,Sport,1
216,Military training programme for Pakistan resumed to strengthen defence cooperation: US,The announcement about resumption of the programme has been reiterated a day after Pompeo called COAS Bajwa.,2020-01-04T18:18:00,World,1
217,Memoirs of a MacBook,"""Before you refresh me for the last time...""",2020-01-04T09:54:00,,1
218,Editorial: US strike that killed Soleimani appears to have been designed to provoke Iran,"At this point, Iran needs to show a mature and measured response.",2020-01-04T07:58:00,World,1
219,Biggest bloom: â€˜worldâ€™s largestâ€™ flower spotted in Indonesia,The giant Rafflesia tuan-mudae comes in at a whopping 111 centimetres (3.6 foot) in diameter.,2020-01-04T10:04:00,Newspaper,1
220,Downing Street seeks CVs of â€˜weirdos and misfitsâ€™ for Johnson team,Cummings outlines what he said was the need to diversify the skills and backgrounds of policy makers and advisers.,2020-01-04T10:03:00,Newspaper,1
221,Court hears arguments in Trumpâ€™s bid to block impeachment testimony,The administration has directed current and former officials not to comply with congressional subpoenas.,2020-01-04T09:39:00,Newspaper,1
222,China seeks to identify cause of mystery pneumonia,"The WHO says it is aware of the reports, is monitoring the situation and is in contact with Beijing.",2020-01-04T09:37:00,Newspaper,1
223,"One killed in Paris stabbing, assailant shot dead",The Paris police say the man had attacked  â€œseveral peopleâ€ around lunchtime in the park in the suburb of Villejuif.,2020-02-04T19:27:00,Newspaper,1
224,Turkish operator says Ghosn used its jets illegally to escape Japan,It says one employee had admitted to falsifying the records to keep Ghosnâ€™s name off the flight manifest.,2020-01-04T09:33:00,Newspaper,1
225,"India will face isolation, warns former foreign secretary","â€œCumulative effect of a series of actions, including what happened in Kashmir. We seem to know we are isolated.""",2020-01-04T16:48:00,Newspaper,1
226,Gen Soleimani: an icon of Iranâ€™s proxy forces,"For the US and Israel, he was a shadowy figure in command of Iranâ€™s proxy forces,",2020-01-04T07:56:00,Newspaper,1
227,US oil workers start leaving Iraq after air strike,The US embassy in Baghdad has urged all its citizens to leave Iraq immediately.,2020-01-04T09:22:00,Newspaper,1
228,â€˜Lebanon needs $25bn bailoutâ€™,Lebanonâ€™s crisis has shattered confidence in its banking system and raised investorsâ€™ concerns that a default looms.,2020-01-04T09:18:00,Newspaper,1
229,Millat extends plant shutdown for another 17 days,Tractor sales are falling as growers face poor crop production.,2020-01-04T09:17:00,Newspaper,1
230,Russia stops oil supplies to Belarus,The ex-Soviet neighbours have a long history of energy disputes and complicated bilateral ties.,2020-01-04T09:14:00,Newspaper,1
